VERSION 10114 -- Fri Sep 14 09:42:15 2012 UTC -- created by alex on w.spa.umn.edu from file ~/kepler/s15s7b2/s15s7b2#presn -- time 4.28225106184563688E+14 s -- RUN UUID: 00000000-0000-0000-0000-000000000000 -- DUMP UUID: 00000000-0000-0000-0000-000000000000
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
    39   6.8000000001726798E+32   3.1701497227682054E+07  -3.0558471764426935E+07   3.4086597516958022E+09   7.7213431108590736E+09   2.2344593720135188E+27   1.8295721108587899E+18   8.5241992138532729E-01   6.4017464187807741E-16   4.7527381048376959E+01   4.3287103843297892E-01      convective       NSE   1.8480509000327878E-03   8.0540324097971999E-06                      ---   5.4622938835575422E-03                      ---                      ---   0.0000000000000000E+00                      ---   1.9772253200561945E-07   5.3208524719424814E-09   1.2396887420803247E-05   5.7201270764755032E-06   3.8456617615967381E-05   2.6110427249353588E-03   2.2576701264420967E-01                      ---   6.8824780626014815E-06   3.3012935336765608E-11   2.1939301998233693E-04   7.6402044286995330E-01
    40   7.0000000001843927E+32   3.2171322649465740E+07  -3.1000987387026392E+07   3.3212655310173974E+09   7.7099894009650812E+09   2.1631886930212580E+27   1.8167112084844268E+18   8.5669011516365423E-01   1.8908047432879153E-21   4.7545004706071325E+01   4.3321511898688564E-01      convective       NSE   1.7973610660311605E-03   8.4311572775053955E-06                      ---   5.6130627078975976E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.0760013982635982E-07   6.0719870971698815E-09   1.3202397177679809E-05   6.1476032731483880E-06   3.9517556910902791E-05   2.6361598303211598E-03   2.2428536158118992E-01                      ---   8.0543793017599949E-06   4.1219182116284282E-11   2.5104893404489831E-04   7.6534138576507993E-01
    41   7.2000000001963361E+32   3.2639693956478745E+07  -3.1441749406689972E+07   3.2358219253894563E+09   7.6995540305950632E+09   2.0940175076901993E+27   1.8039987906347023E+18   8.6117969791686744E-01   2.5509275395478897E-17   4.7544926774917961E+01   4.3355188322985916E-01      convective       NSE   1.7521526880347304E-03   8.8344899811974720E-06                      ---   5.7732616764469549E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.1804508528715506E-07   6.9168504793408916E-09   1.4053574187195692E-05   6.5993681282434875E-06   4.0597361068894853E-05   2.6601752922829317E-03   2.2287907866368897E-01                      ---   9.3853839768762067E-06   5.1209968386446947E-11   2.8602955866268348E-04   7.6656955086578416E-01
    42   7.4000000002085102E+32   3.3106890134518895E+07  -3.1881007695497911E+07   3.1522971142775354E+09   7.6880291165575790E+09   2.0268696089148655E+27   1.7913178870890936E+18   8.6559163402674488E-01   5.9341483460370870E-19   4.7554669240561992E+01   4.3390314324825063E-01      convective       NSE   1.7028570997430796E-03   9.2501657080790465E-06                      ---   5.9318621928017134E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.2876136839942578E-07   7.8936115075697974E-09   1.4961909398542564E-05   7.0865521839058754E-06   4.1658193520237744E-05   2.6811612361564204E-03   2.2138737811408707E-01                      ---   1.0976466959819370E-05   6.3947590501759954E-11   3.2695027633590571E-04   7.6788556215264026E-01
    43   7.6000000002209148E+32   3.3573180261395633E+07  -3.2319016941667534E+07   3.0706104575704589E+09   7.6771935946897373E+09   1.9616732261148010E+27   1.7787638916324352E+18   8.7019173535236483E-01   1.1387069816926615E-18   4.7549949766559806E+01   4.3424898464032574E-01      convective       NSE   1.6578629687220142E-03   9.6928059724477626E-06                      ---   6.0990520897273295E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.4004093064841829E-07   8.9953003385043561E-09   1.5922000542753164E-05   7.6018818637355583E-06   4.2731260229279140E-05   2.7007563187769540E-03   2.1994802901497315E-01                      ---   1.2792513062774395E-05   7.9536928694637277E-11   3.7239882893129749E-04   7.6913284923123226E-01
    44   7.8000000002335961E+32   3.4038820758212946E+07  -3.2756015668450609E+07   2.9907143477598500E+09   7.6663389695217094E+09   1.8983606877155532E+27   1.7662813552713897E+18   8.7487726293283319E-01   1.1442308433200381E-14   4.7540486964108347E+01   4.3459758367075640E-01      convective       NSE   1.6137267378852802E-03   1.0159089937325584E-05                      ---   6.2712354999485158E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.5181283663467093E-07   1.0251514840678879E-08   1.6942098426797628E-05   8.1516147355004125E-06   4.3804494025638069E-05   2.7182702670800972E-03   2.1849965571722471E-01                      ---   1.4902801946330652E-05   9.8925887602192667E-11   4.2388446114430961E-04   7.7037893986318307E-01
    45   8.0000000002465080E+32   3.4504056302085042E+07  -3.3192221818436101E+07   2.9125668805416999E+09   7.6544957945525637E+09   1.8368680685843441E+27   1.7538411120056000E+18   8.7950881507392842E-01   0.0000000000000000E+00   4.7538973882961841E+01   4.3496032819212571E-01      convective       NSE   1.5661494034154831E-03   1.0642825668999399E-05                      ---   6.4427358865033982E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.6393483586417475E-07   1.1708293626172903E-08   1.8033900157807449E-05   8.7451154085621541E-06   4.4856306286505719E-05   2.7324593271278522E-03   2.1695995223709780E-01                      ---   1.7426367183152090E-05   1.2370973129822388E-10   4.8404725610671465E-04   7.7171460705823414E-01
    46   8.2000000002597427E+32   3.4969125840267912E+07  -3.3627863115460187E+07   2.8360988119731922E+09   7.6436964309707928E+09   1.7771348676358261E+27   1.7415385063973294E+18   8.8438952329104159E-01   1.5099146658909501E-23   4.7518579281429460E+01   4.3531314512719393E-01      convective       NSE   1.5241730302161843E-03   1.1161914559463392E-05                      ---   6.6260505870661427E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.7676998334524878E-07   1.3344815882071930E-08   1.9186210867048681E-05   9.3702633614905543E-06   4.5927715134955176E-05   2.7456948602827460E-03   2.1549142941344734E-01                      ---   2.0278326155726201E-05   1.5381979582603123E-10   5.5006750091629456E-04   7.7295629774706542E-01
    47   8.4000000002731619E+32   3.5434256617443651E+07  -3.4063134875627868E+07   2.7612878209463305E+09   7.6315904724531336E+09   1.7191037766615354E+27   1.7292409060026826E+18   8.8917604302484465E-01   1.0091225919040411E-24   4.7509898242527740E+01   4.3568389717468642E-01      convective       NSE   1.4775436572193506E-03   1.1698917114494572E-05                      ---   6.8068477599801816E-03                      ---                      ---   0.0000000000000000E+00                      ---   2.8993011682628345E-07   1.5255322888807276E-08   2.0423454106026173E-05   1.0047802034187342E-05   4.6965842432155944E-05   2.7549201769127502E-03   2.1389827064829375E-01                      ---   2.3720259294554506E-05   1.9268250844382880E-10   6.2793769192363727E-04   7.7432124249598666E-01
    48   8.6000000002867656E+32   3.5899672685374446E+07  -3.4498247816285290E+07   2.6880682660577378E+09   7.6205612022308655E+09   1.6627203882580257E+27   1.7170773338333476E+18   8.9422190661361012E-01   9.9306152729162977E-28   4.7482068241784489E+01   4.3604371984010615E-01      convective       NSE   1.4364940107340946E-03   1.2275540969799269E-05                      ---   7.0003779487048745E-03                      ---                      ---   0.0000000000000000E+00                      ---   3.0386325311642808E-07   1.7401407229554447E-08   2.1728481583555988E-05   1.0760553389594910E-05   4.8023434551187383E-05   2.7632846549813968E-03   2.1237490901408113E-01                      ---   2.7605484884468430E-05   2.3991087110139140E-10   7.1321225695239053E-04   7.7559092715922018E-01
    49   8.8000000003005537E+32   3.6365588400007129E+07  -3.4933381044140242E+07   2.6164208093418059E+09   7.6081409771977444E+09   1.6079330220206367E+27   1.7049091059744300E+18   8.9916690941827049E-01   2.9935910488692648E-23   4.7466535245316571E+01   4.3642277616333730E-01      convective       NSE   1.3906626528886526E-03   1.2873145896122754E-05                      ---   7.1909505557929193E-03                      ---                      ---   0.0000000000000000E+00                      ---   3.1814382091278748E-07   1.9917483452090380E-08   2.3133234027617411E-05   1.1534569746582927E-05   4.9040572087227022E-05   2.7671953456205566E-03   2.1071078874047749E-01                      ---   3.2313723280854196E-05   3.0121378870988333E-10   8.1413186781320959E-04   7.7699695307254912E-01
    50   9.0000000003145263E+32   3.6832216920523584E+07  -3.5368731259683669E+07   2.5462839974292116E+09   7.5966952135727024E+09   1.5546924803044339E+27   1.6928612390214277E+18   9.0436136347443097E-01   7.0227378227176915E-24   4.7433269040570835E+01   4.3679212851487692E-01      convective       NSE   1.3497757097701213E-03   1.3515003892296126E-05                      ---   7.3945458665488498E-03                      ---                      ---   0.0000000000000000E+00                      ---   3.3326620595785341E-07   2.2756752340955531E-08   2.4618591293117127E-05   1.2350818509344099E-05   5.0076134916823820E-05   2.7701756162469521E-03   2.0910131489039011E-01                      ---   3.7655915598226832E-05   3.7622138354942623E-10   9.2514182658870675E-04   7.7832038454775054E-01
    51   9.2000000003286372E+32   3.7299762477802053E+07  -3.5804465171825670E+07   2.4776458960614772E+09   7.5838154601725073E+09   1.5029519128611133E+27   1.6808083053385590E+18   9.0945288329351304E-01   2.1198806798370556E-22   4.7412243997511879E+01   4.3718098486885293E-01      convective       NSE   1.3042828300109533E-03   1.4181030201718578E-05                      ---   7.5947139614111576E-03                      ---                      ---   0.0000000000000000E+00                      ---   3.4873753877683377E-07   2.6094267216807375E-08   2.6218708457302750E-05   1.3237237594231911E-05   5.1061840200375506E-05   2.7682649407135560E-03   2.0734037965894098E-01                      ---   4.4143817439153544E-05   4.7400228334023538E-10   1.0566666894093503E-03   7.7978638059765504E-01
    52   9.4000000003429326E+32   3.7768429549757712E+07  -3.6240777417050615E+07   2.4104499946021214E+09   7.5725637659486723E+09   1.4526666044180539E+27   1.6689062904672648E+18   9.1489295584312735E-01   2.4646321745414806E-20   4.7365568010513122E+01   4.3754967252174243E-01      convective       NSE   1.2663083632475118E-03   1.4899509842575550E-05                      ---   7.8125911117143901E-03                      ---                      ---   0.0000000000000000E+00                      ---   3.6515524899769204E-07   2.9799277513717707E-08   2.7891593164206966E-05   1.4158293776329586E-05   5.2077210101094437E-05   2.7666499248876547E-03   2.0569732780999489E-01                      ---   5.1325600890609698E-05   5.9103265275230565E-10   1.1974559971320419E-03   7.8109882058606483E-01
    53   9.6000000003574125E+32   3.8238419282115459E+07  -3.6677834016129553E+07   2.3446647952415099E+09   7.5600053635279913E+09   1.4037938732515123E+27   1.6570197972885338E+18   9.2026068402350192E-01   6.7095604551368765E-18   4.7329167629708692E+01   4.3793934502150500E-01      convective       NSE   1.2239880198832852E-03   1.5654790011139880E-05                      ---   8.0296652811267973E-03                      ---                      ---   0.0000000000000000E+00                      ---   3.8218931484340787E-07   3.4191204256112512E-08   2.9711104007372224E-05   1.5166641561827713E-05   5.3055795589713615E-05   2.7602583176085937E-03   2.0388978774141014E-01                      ---   6.0086528935424750E-05   7.4454673317880163E-10   1.3647573268761404E-03   7.8255734751897554E-01
    54   9.8000000003720769E+32   3.8709927908268549E+07  -3.7115796583757184E+07   2.2802709437146029E+09   7.5465678190404482E+09   1.3562929138600274E+27   1.6451577866891177E+18   9.2561885243124042E-01   1.2351652440485475E-17   4.7297367162679301E+01   4.3834160900407731E-01      convective       NSE   1.1796038937581061E-03   1.6447726531921789E-05                      ---   8.2473955375292028E-03                      ---                      ---   0.0000000000000000E+00                      ---   3.9975599922304846E-07   3.9331849462862536E-08   3.1667008125718184E-05   1.6255170004607308E-05   5.3991687485503332E-05   2.7495339029509690E-03   2.0196586768166258E-01                      ---   7.0601647621565300E-05   9.4341798207393177E-10   1.5599255054178933E-03   7.8410816076923295E-01
    55   1.0000000000386880E+33   3.9183154599515051E+07  -3.7554847624043159E+07   2.2172147867288671E+09   7.5335045549854259E+09   1.3101246617378666E+27   1.6334040850288571E+18   9.3115946586407239E-01   1.7463062965113347E-25   4.7254876029287992E+01   4.3874261724095698E-01      convective       NSE   1.1375258165806951E-03   1.7299040928843873E-05                      ---   8.4765390439783921E-03                      ---                      ---   0.0000000000000000E+00                      ---   4.1833616317546857E-07   4.5265027959491176E-08   3.3761418451201550E-05   1.7419251708124095E-05   5.4933421133407990E-05   2.7369138809641724E-03   2.0002309355711140E-01                      ---   8.2869997787483044E-05   1.1949923070433322E-09   1.7802760218784068E-03   7.8563878825421274E-01
